"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"	"name"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201911332461.8"	"2020.03.24"	"晶圆湿制程设备用晶圆旋转甩干槽"
"苏交科集团股份有限公司"	"T000051240"	"CN201911221818.5"	"2020.03.24"	"一种ETC门架系统运行期间的测试方法"
"杰克缝纫机股份有限公司"	"T000208969"	"CN201920827916.2"	"2020.03.24"	"工业设备组网注册系统"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201911332445.9"	"2020.03.27"	"自动生产线用引线框架翻转上料装置"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201911332462.2"	"2020.03.24"	"晶圆湿制程设备用晶圆电镀装置"
"九阳股份有限公司"	"03134738"	"CN201911196508.2"	"2020.03.27"	"一种食品加工机的控制方法"
"江苏鱼跃医疗设备股份有限公司"	"03134608"	"CN201920381008.5"	"2020.03.27"	"一种交流供电网式雾化器"
"深圳拓邦股份有限公司"	"03133741"	"CN201911179171.4"	"2020.03.27"	"清洁设备的控制方法及清洁设备"
"普元信息技术股份有限公司"	"T000376331"	"CN201911162921.7"	"2020.03.27"	"大数据环境下基于元数据实现数据权限控制的系统及其方法"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911151201.0"	"2020.03.27"	"一种单组份无溶剂聚氨酯胶粘剂及其制备方法和应用"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911150293.0"	"2020.03.27"	"用于双阻隔蒸煮材料复合的单组份无溶剂胶粘剂及其制备方法和应用"
"苏州世名科技股份有限公司"	"T000126514"	"CN201911002175.5"	"2020.03.27"	"一种有色导电聚酯纤维及其制备方法"
"北京东方通科技股份有限公司"	"T000058538"	"CN202010083548.2"	"2020.03.27"	"一种面向物联网Web服务的交互安全处理系统"
"上海贝岭股份有限公司"	"02600171"	"CN201911364340.1"	"2020.03.27"	"电压输出电路、开关电源直流变换器及集成电路"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100165.0"	"2020.03.27"	"16*4级参考帧压缩方法和装置"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100644.2"	"2020.03.27"	"视频帧处理方法和装置"
"江苏鱼跃医疗设备股份有限公司"	"03134608"	"CN201920381387.8"	"2020.03.27"	"一种交流供电网式雾化器"
"珠海格力电器股份有限公司"	"01000651"	"CN201921177761.9"	"2020.03.27"	"一种集成电路结构"
"开普云信息科技股份有限公司"	"T000829067"	"CN201911177899.3"	"2020.03.27"	"一种基于大数据挖掘的公共政策分析模型部署方法及其系统"
"麒盛科技股份有限公司"	"T004821982"	"CN201930173802.6"	"2020.03.27"	"带个人健康大数据图形用户界面的显示器"
"中国银行股份有限公司"	"03131843"	"CN201911127695.9"	"2020.03.27"	"一种数据处理方法、装置、电子设备及可读存储介质"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100642.3"	"2020.03.27"	"视频重建帧存储方法和装置"
"珠海格力电器股份有限公司"	"01000651"	"CN201911283706.2"	"2020.03.27"	"洗涤剂自动投放装置及洗碗机"
"中国银行股份有限公司"	"03131843"	"CN201911149213.X"	"2020.03.27"	"一种人工智能微服务系统"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100669.2"	"2020.03.27"	"多进程通讯注册方法和装置"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100658.4"	"2020.03.27"	"通讯注册方法和装置"
"麒盛科技股份有限公司"	"T004821982"	"CN201930173797.9"	"2020.03.27"	"带健康大数据运维图形用户界面的显示器"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100206.6"	"2020.03.27"	"多进程通讯方法和装置"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100660.1"	"2020.03.27"	"多进程消息通讯系统"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201811100726.7"	"2020.03.27"	"位宽值存储方法和装置"
"广东盛路通信科技股份有限公司"	"T000026598"	"CN201911261117.4"	"2020.03.31"	"一种复合型低损耗天线罩"
"鲁西化工集团股份有限公司"	"01000830"	"CN201920874115.1"	"2020.03.31"	"一种激冷环结构"
"南京伟思医疗科技股份有限公司"	"T000278940"	"CN201911124745.8"	"2020.03.31"	"一种实现下肢机器人与减重车协同运动的控制系统及方法"
"珠海格力电器股份有限公司"	"01000651"	"CN201911303695.X"	"2020.03.31"	"中央空调控制方法及系统"
"京东方科技集团股份有限公司"	"01002725"	"CN201911285998.3"	"2020.03.31"	"光电二极管及制备方法、显示基板、显示装置"
"珠海格力电器股份有限公司"	"01000651"	"CN201911008558.3"	"2020.03.31"	"一种物联网设备控制方法、系统以及可读介质"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201911338278.9"	"2020.03.31"	"高压喷淋水回用装置"
"珠海格力电器股份有限公司"	"01000651"	"CN201911043748.9"	"2020.03.31"	"冰箱内食物最佳冷藏方案确定方法、装置、介质和冰箱"
"中国汽车工程研究院股份有限公司"	"T000056581"	"CN201921511111.3"	"2020.03.31"	"ECU通用信号模拟控制工作系统"
"杭州安恒信息技术股份有限公司"	"T001301651"	"CN201911193028.0"	"2020.03.31"	"一种嵌入式物联网设备固件漏洞挖掘方法、装置及设备"
"浙江大胜达包装股份有限公司"	"T000086755"	"CN201911065818.0"	"2020.03.31"	"基于物联网的瓦楞纸板不良实时检测系统及其检测方法"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201911337182.0"	"2020.03.31"	"划片刀清洗冷却液回用装置"
"广东风华高新科技股份有限公司"	"01000636"	"CN201911302883.0"	"2020.03.31"	"一种导体浆料及导体材料"
"鲁西化工集团股份有限公司"	"01000830"	"CN201920874099.6"	"2020.03.31"	"一种水冷壁盘管及气化炉"
"济南百博生物技术股份有限公司"	"T000148735"	"CN201920958055.1"	"2020.03.31"	"一种用于六孔生化试剂瓶的封口机"
"多伦科技股份有限公司"	"T000123214"	"CN201910401078.7"	"2020.04.03"	"基于大数据驾驶员行为分析的培训系统及培训方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911293904.7"	"2020.04.03"	"一种型材盘式内镜储存柜"
"珠海格力电器股份有限公司"	"01000651"	"CN201910984783.4"	"2020.04.03"	"一种自定义设备控制方法、装置、设备以及可读介质"
"中国银行股份有限公司"	"03131843"	"CN201911181749.X"	"2020.04.03"	"一种基于日志的系统故障预测方法、装置和设备"
"多伦科技股份有限公司"	"T000123214"	"CN201910698363.X"	"2020.04.03"	"一种基于大数据分析的驾驶技能培训方法"
"武汉明德生物科技股份有限公司"	"T000141709"	"CN201911149024.2"	"2020.04.03"	"基于医疗大数据的卒中救治网络系统及其应用方法"
"浩云科技股份有限公司"	"T000061507"	"CN201911243478.6"	"2020.04.03"	"一种物联网设备互联策略配置系统"
"杭州安恒信息技术股份有限公司"	"T001301651"	"CN201911204574.X"	"2020.04.03"	"一种基于Ambari的大数据平台的监测方法"
"博雅生物制药集团股份有限公司"	"T000052177"	"CN201920646827.8"	"2020.04.03"	"一种电动设备的支撑工作台设备"
"深圳拓邦股份有限公司"	"03133741"	"CN201911179145.1"	"2020.04.03"	"清洁设备的控制方法及清洁设备"
"成都天奥电子股份有限公司"	"T000220346"	"CN201911417075.9"	"2020.04.03"	"一种穿戴式心电电极片及心电胸贴终端"
"常州星宇车灯股份有限公司"	"T000034343"	"CN201811121905.9"	"2020.04.03"	"一种智能晴雨伞"
"上海贝岭股份有限公司"	"02600171"	"CN201911364339.9"	"2020.04.03"	"RS485接收器电路、集成电路及收发器"
"中国人寿保险股份有限公司"	"03132347"	"CN201911177710.0"	"2020.04.03"	"基于大数据的软件研发安全管控可视化方法及系统"
"多伦科技股份有限公司"	"T000123214"	"CN201910368025.X"	"2020.04.03"	"基于大数据的驾驶员行为分析预测系统"
"浙江天松医疗器械股份有限公司"	"T000123022"	"CN201911093542.7"	"2020.04.03"	"多功能切割钳及其安装方法、操作方法"
"凯泰科(中国)医疗器械股份有限公司"	"T000676988"	"CN201930446396.6"	"2020.04.03"	"床头板(pangron)"
"中国石油天然气股份有限公司"	"03134153"	"CN201811132812.6"	"2020.04.07"	"基于人工智能的随钻岩石矿物组分识别方法及装置"
"西部超导材料科技股份有限公司"	"T000027183"	"CN201911109589.8"	"2020.04.07"	"一种提高NbTi超导线材RRR值和屈服强度的方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911268072.3"	"2020.04.07"	"一种血型卡标签灯检与装托一体机"
"杭州安恒信息技术股份有限公司"	"T001301651"	"CN201911269524.X"	"2020.04.07"	"一种基于JSON配置文件的数据传输方法及装置"
"上海剑桥科技股份有限公司"	"T000374765"	"CN201921518012.8"	"2020.04.07"	"双供电电源自动切换装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921295930.9"	"2020.04.07"	"一种塑料瓶输送机构"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201920904898.3"	"2020.04.07"	"一种用于工业表的膜盖压装工装"
"河南汇博医疗股份有限公司"	"T000392745"	"CN201911392018.X"	"2020.04.07"	"一种无菌面膜及其制备方法"
"南京伟思医疗科技股份有限公司"	"T000278940"	"CN201911124763.6"	"2020.04.07"	"一种通过检测距离实现直线跟随的康复减重步行训练车及控制方法"
"宁德时代新能源科技股份有限公司"	"T000393218"	"CN201910156356.7"	"2020.04.07"	"一种绝缘阻值的检测方法、装置、电子设备及存储介质"
"普元信息技术股份有限公司"	"T000376331"	"CN201911221164.6"	"2020.04.07"	"大数据场景下基于XML描述实现利用可编程函数式进行ETL转换处理的方法"
"深圳拓邦股份有限公司"	"03133741"	"CN201911182574.4"	"2020.04.07"	"清洁设备的控制方法与清洁设备"
"上海三友医疗器械股份有限公司"	"T001883465"	"CN201811159465.6"	"2020.04.07"	"用于颈椎体的椎板的内固定板件"
"南微医学科技股份有限公司"	"T000032778"	"CN201920779802.5"	"2020.04.07"	"一种手术夹"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921295975.6"	"2020.04.07"	"一种瓶卡冲切机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921296160.X"	"2020.04.07"	"一种挤塑机管胚压力调节机构"
"中国建筑股份有限公司"	"T000007224"	"CN201911060247.1"	"2020.04.07"	"一种基于石墨烯的隔震支座及其施工方法"
"宁德时代新能源科技股份有限公司"	"T000393218"	"CN201811585104.8"	"2020.04.07"	"一种保护电路及电池管理系统"
"汉威科技集团股份有限公司"	"T000025732"	"CN201920941679.2"	"2020.04.07"	"一种由网关组网的多参数火灾报警系统"
"京东方科技集团股份有限公司"	"01002725"	"CN201980000226.2"	"2020.04.07"	"薄膜晶体管及薄膜晶体管的制造方法"
"深圳市名家汇科技股份有限公司"	"T000124917"	"CN201911059347.2"	"2020.04.07"	"一种基于物联网的路灯监测系统"
"南微医学科技股份有限公司"	"T000032778"	"CN201911375023.X"	"2020.04.07"	"一种泵头、压力泵及压力泵控制方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921191562.3"	"2020.04.07"	"一种制药用器具清洗机"
"万华化学集团股份有限公司"	"03129949"	"CN201911210135.X"	"2020.04.07"	"一种臭氧催化氧化催化剂及其制备方法、及其用于处理含甲苯废气的方法"
"昆山龙腾光电股份有限公司"	"T000119033"	"CN201921350442.3"	"2020.04.14"	"存储器芯片及集成电路"
"老肯医疗科技股份有限公司"	"T000183229"	"CN201911209430.3"	"2020.04.10"	"一种具有清洗架自动搬运功能的医用清洗消毒机"
"中国建设银行股份有限公司"	"03134029"	"CN201911291128.7"	"2020.04.24"	"人民币跨境业务处理方法及装置"
"珠海格力电器股份有限公司"	"01000651"	"CN201911351389.3"	"2020.04.10"	"一种蒸箱"
"昆药集团股份有限公司"	"02600422"	"CN201911391840.4"	"2020.04.14"	"曲札茋苷在制备治疗和/或预防呼吸系统疾病产品中的应用"
"昆药集团股份有限公司"	"02600422"	"CN201911393441.1"	"2020.04.14"	"曲札茋苷在制备治疗和/或预防非酒精性脂肪肝病产品中的应用"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911214800.2"	"2020.04.17"	"一种高韧性丙烯酸酯结构胶及其制备方法"
"深圳震有科技股份有限公司"	"T002692597"	"CN201911066516.5"	"2020.04.21"	"实现IIC上CPU从机的方法、智能终端和储存介质"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921366498.8"	"2020.04.10"	"一种防碰装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921417613.X"	"2020.04.21"	"一种塑料瓶吹灌封一体机及其灌装管装置"
"京东方科技集团股份有限公司"	"01002725"	"CN201922099248.9"	"2020.04.21"	"像素驱动电路和显示装置"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201920886730.4"	"2020.04.21"	"一种齿轮传动补偿与电机启动保护机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930613892.6"	"2020.04.24"	"管道式过氧化氢气体消毒器(小型)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930613894.5"	"2020.04.24"	"二氧化氯消毒传递舱"
"杭州安恒信息技术股份有限公司"	"T001301651"	"CN201911166506.9"	"2020.04.10"	"基于人工智能技术的资产识别与信息分类方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930617573.2"	"2020.04.24"	"独立通气笼盒系统主机(旗舰型)"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911213836.9"	"2020.04.17"	"一种不饱和含氟塑料膜用环氧胶黏剂及其制备方法"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911214797.4"	"2020.04.17"	"一种家电密封用反应型聚氨酯热熔胶及其制备方法"
"深圳市奥拓电子股份有限公司"	"T000044664"	"CN201930534556.2"	"2020.04.17"	"智能大数据图像处理阵列"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201911327514.7"	"2020.04.17"	"智能推荐方法及相关设备"
"中国建设银行股份有限公司"	"03134029"	"CN201911227584.5"	"2020.04.21"	"一种SWIFT报文软条款识别方法及装置"
"上海新眼光医疗器械股份有限公司"	"T000071116"	"CN201920704769.X"	"2020.04.14"	"一种便携式自动对焦眼底成像系统"
"珠海格力电器股份有限公司"	"01000651"	"CN201921356151.5"	"2020.04.14"	"边角护套及其拼接单元"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920892819.1"	"2020.04.21"	"一种插植针组件"
"博雅生物制药集团股份有限公司"	"T000052177"	"CN201920646760.8"	"2020.04.21"	"一种密封效果好的血液制品临时保存装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921430691.3"	"2020.04.21"	"一种节能型冷量分配制冷系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201921238590.6"	"2020.04.24"	"用于生物制药灌装线过滤器的清洗架"
"浙江天松医疗器械股份有限公司"	"T000123022"	"CN201911093535.7"	"2020.04.10"	"等离子电切镜的工作把手及其装配方法"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN201911425824.2"	"2020.04.10"	"一种切孔式非植入心房分流装置"
"老肯医疗科技股份有限公司"	"T000183229"	"CN201911133229.1"	"2020.04.10"	"一种用于清洗管腔器械的清洗管路系统及其使用方法"
