"name"	"apply_numb"	"notice_date"	"name"
"广州汉邮通信有限公司"	"CN201821544167.4"	"2019.05.14"	"一种基于物联网的集装箱盘点系统"
"江苏徐工信息技术股份有限公司"	"CN201910039420.3"	"2019.05.17"	"基于MD5动态加密算法的T-BOX防拆除方法及系统"
"青岛聚好联科技有限公司"	"CN201910059046.3"	"2019.05.24"	"一种数据存储和查询的方法及物联网系统"
"苏州格联威智能科技有限公司"	"CN201711148076.9"	"2019.05.24"	"基于ZigBee技术的物联网接地监测器"
"苏州格联威智能科技有限公司"	"CN201711171857.X"	"2019.05.28"	"一种基于ZigBee技术的物联网光照强度与大气压强农业传感器"
"众格智能科技(上海)有限公司"	"CN201821869484.3"	"2019.05.31"	"一种物联网终端射频接收并行自校准系统"
"TCL通力电子(惠州)有限公司"	"CN201821961578.3"	"2019.05.31"	"输出可调的分离式降压电路及电子设备"
"中移物联网有限公司"	"CN201830606967.3"	"2019.05.31"	"执法记录仪"
"中移物联网有限公司"	"CN201830606967.3"	"2019.05.31"	"执法记录仪"
"中移物联网有限公司"	"CN201830606967.3"	"2019.05.31"	"执法记录仪"
"杭州中自沣泰环境技术有限公司"	"CN201821298680.X"	"2019.05.31"	"一种NB-IoT物联网智能水表专用通讯模块"
"中移物联网有限公司"	"CN201711212736.5"	"2019.06.04"	"智能电表的通信模块及智能电表"
"中移物联网有限公司"	"CN201711212736.5"	"2019.06.04"	"智能电表的通信模块及智能电表"
"中移物联网有限公司"	"CN201711212736.5"	"2019.06.04"	"智能电表的通信模块及智能电表"
"深圳高新兴物联科技有限公司"	"CN201910048308.6"	"2019.06.07"	"定位方法、定位信息计算方法、系统、终端和存储介质"
"江苏中农物联网科技有限公司"	"CN201821247937.9"	"2019.06.11"	"一种光学溶解氧传感器用干燥剂支架"
"江苏中农物联网科技有限公司"	"CN201821241385.0"	"2019.06.11"	"一种光学溶解氧传感器用测试装置"
"中移物联网有限公司"	"CN201821526990.2"	"2019.06.11"	"一种资产管理网关装置和资产管理系统"
"中移物联网有限公司"	"CN201821526990.2"	"2019.06.11"	"一种资产管理网关装置和资产管理系统"
"中移物联网有限公司"	"CN201821526990.2"	"2019.06.11"	"一种资产管理网关装置和资产管理系统"
"中移物联网有限公司"	"CN201811291773.4"	"2019.06.14"	"一种充电控制方法、终端设备及存储介质"
"中移物联网有限公司"	"CN201811291773.4"	"2019.06.14"	"一种充电控制方法、终端设备及存储介质"
"中移物联网有限公司"	"CN201811291773.4"	"2019.06.14"	"一种充电控制方法、终端设备及存储介质"
"南京甄视智能科技有限公司"	"CN201811627840.5"	"2019.06.14"	"支持海量设备接入的物联网平台的实现方法"
"杭州涂鸦信息技术有限公司"	"CN201910250195.8"	"2019.06.14"	"一种可用于物联网的智能监控终端"
"中移物联网有限公司"	"CN201811436319.3"	"2019.06.14"	"一种数据控制方法、系统及连接件"
"中移物联网有限公司"	"CN201811436319.3"	"2019.06.14"	"一种数据控制方法、系统及连接件"
"中移物联网有限公司"	"CN201811436319.3"	"2019.06.14"	"一种数据控制方法、系统及连接件"
"南京欧泰物联网科技有限公司"	"CN201821993626.7"	"2019.06.14"	"干式变压器温度远程监控装置"
"西安科诺维智能交通研究院有限公司"	"CN201910262149.X"	"2019.06.21"	"一种高速公路自组网道路积水探测的装置"
"深圳市智物联网络有限公司"	"CN201930051634.3"	"2019.06.25"	"工业物联网适配器(APRUS II LITE)"
"深圳市智物联网络有限公司"	"CN201930051656.X"	"2019.06.25"	"工业物联网适配器(APRUS III)"
"南京欧泰物联网科技有限公司"	"CN201821950480.8"	"2019.06.25"	"一种干式变压器温度控制装置用配电柜"
"安徽本立物联网技术有限公司"	"CN201920028044.3"	"2019.06.25"	"一种农用自清洁球形摄像头"
"南京欧泰物联网科技有限公司"	"CN201821980949.2"	"2019.06.25"	"一种干式变压器温度控制器"
"中移(杭州)信息技术有限公司"	"CN201711396438.6"	"2019.06.28"	"一种数据存储方法及装置、服务器及可读存储介质"
"郑州希硕信息科技有限公司"	"CN201711392877.X"	"2019.06.28"	"一种物联网控制器"
"中移物联网有限公司"	"CN201711382942.0"	"2019.06.28"	"一种照明终端控制的方法、设备及装置"
"中移物联网有限公司"	"CN201711382942.0"	"2019.06.28"	"一种照明终端控制的方法、设备及装置"
"中移物联网有限公司"	"CN201711382942.0"	"2019.06.28"	"一种照明终端控制的方法、设备及装置"
"中移物联网有限公司"	"CN201830361693.6"	"2019.06.28"	"路由器"
"中移物联网有限公司"	"CN201830361693.6"	"2019.06.28"	"路由器"
"中移物联网有限公司"	"CN201830361693.6"	"2019.06.28"	"路由器"
"中移物联网有限公司"	"CN201820604387.5"	"2019.06.28"	"一种门锁控制终端"
"中移物联网有限公司"	"CN201820604387.5"	"2019.06.28"	"一种门锁控制终端"
"中移物联网有限公司"	"CN201820604387.5"	"2019.06.28"	"一种门锁控制终端"
"安徽本立物联网技术有限公司"	"CN201920060654.1"	"2019.06.28"	"一种具有客流量统计功能的摄像机"
"中移(杭州)信息技术有限公司"	"CN201711397624.1"	"2019.06.28"	"一种数据处理方法及装置"
"郑州希硕信息科技有限公司"	"CN201711392867.6"	"2019.06.28"	"一种仓库监控的物联网应用系统"
"郑州希硕信息科技有限公司"	"CN201711419482.4"	"2019.07.02"	"一种物联网系统"
"中移物联网有限公司"	"CN201830600392.4"	"2019.07.02"	"定位器"
"中移物联网有限公司"	"CN201830600392.4"	"2019.07.02"	"定位器"
"中移物联网有限公司"	"CN201830600392.4"	"2019.07.02"	"定位器"
"中移物联网有限公司"	"CN201711437606.1"	"2019.07.02"	"一种供电方法、装置及存储介质"
"中移物联网有限公司"	"CN201711437606.1"	"2019.07.02"	"一种供电方法、装置及存储介质"
"中移物联网有限公司"	"CN201711437606.1"	"2019.07.02"	"一种供电方法、装置及存储介质"
"郑州希硕信息科技有限公司"	"CN201711340368.2"	"2019.07.02"	"一种基于物联网的交换机调整设备"
"郑州希硕信息科技有限公司"	"CN201711338174.9"	"2019.07.02"	"一种基于物联网的物流平台"
"深圳市智物联网络有限公司"	"CN201910185157.9"	"2019.07.05"	"一种物联网设备监控方法、系统及电子设备和存储介质"
"中移物联网有限公司"	"CN201711464111.8"	"2019.07.05"	"基于多任务操作系统的事件处理方法、装置及存储介质"
"中移物联网有限公司"	"CN201711464111.8"	"2019.07.05"	"基于多任务操作系统的事件处理方法、装置及存储介质"
"中移物联网有限公司"	"CN201711464111.8"	"2019.07.05"	"基于多任务操作系统的事件处理方法、装置及存储介质"
"中移物联网有限公司"	"CN201711466116.4"	"2019.07.05"	"一种低功耗控制方法、装置、系统及存储介质"
"中移物联网有限公司"	"CN201711466116.4"	"2019.07.05"	"一种低功耗控制方法、装置、系统及存储介质"
"中移物联网有限公司"	"CN201711466116.4"	"2019.07.05"	"一种低功耗控制方法、装置、系统及存储介质"
"中移物联网有限公司"	"CN201711456506.3"	"2019.07.05"	"一种面向物联网流计算的负载均衡和容错方法"
"中移物联网有限公司"	"CN201711456506.3"	"2019.07.05"	"一种面向物联网流计算的负载均衡和容错方法"
"中移物联网有限公司"	"CN201711456506.3"	"2019.07.05"	"一种面向物联网流计算的负载均衡和容错方法"
"中移物联网有限公司"	"CN201711464348.6"	"2019.07.05"	"一种车辆及其控制方法、装置、系统及存储介质"
"中移物联网有限公司"	"CN201711464348.6"	"2019.07.05"	"一种车辆及其控制方法、装置、系统及存储介质"
"中移物联网有限公司"	"CN201711464348.6"	"2019.07.05"	"一种车辆及其控制方法、装置、系统及存储介质"
"中移物联网有限公司"	"CN201711443684.2"	"2019.07.05"	"一种水表抄表方法和系统"
"中移物联网有限公司"	"CN201711443684.2"	"2019.07.05"	"一种水表抄表方法和系统"
"中移物联网有限公司"	"CN201711443684.2"	"2019.07.05"	"一种水表抄表方法和系统"
"广东艾胜物联网科技有限公司"	"CN201910230575.5"	"2019.07.05"	"一种基于宽度学习算法的工业生产产量监测方法"
"中移物联网有限公司"	"CN201711461383.2"	"2019.07.05"	"一种基线向量的确定方法、服务器和计算机存储介质"
"中移物联网有限公司"	"CN201711461383.2"	"2019.07.05"	"一种基线向量的确定方法、服务器和计算机存储介质"
"中移物联网有限公司"	"CN201711461383.2"	"2019.07.05"	"一种基线向量的确定方法、服务器和计算机存储介质"
"中移物联网有限公司"	"CN201711480789.5"	"2019.07.09"	"一种基于物联网的数据分析方法、终端、装置及存储介质"
"中移物联网有限公司"	"CN201711480789.5"	"2019.07.09"	"一种基于物联网的数据分析方法、终端、装置及存储介质"
"中移物联网有限公司"	"CN201711480789.5"	"2019.07.09"	"一种基于物联网的数据分析方法、终端、装置及存储介质"
"中移物联网有限公司"	"CN201711474147.4"	"2019.07.09"	"一种搭载智能终端的汽车、服务器、Web系统及控制方法"
"中移物联网有限公司"	"CN201711474147.4"	"2019.07.09"	"一种搭载智能终端的汽车、服务器、Web系统及控制方法"
"中移物联网有限公司"	"CN201711474147.4"	"2019.07.09"	"一种搭载智能终端的汽车、服务器、Web系统及控制方法"
"广东艾胜物联网科技有限公司"	"CN201910230729.0"	"2019.07.09"	"一种基于宽度学习算法的非干涉式负荷分解方法"
"湖南启泰传感科技有限公司"	"CN201711500207.5"	"2019.07.09"	"一种高性能宽量程带温敏型薄膜压敏芯片"
"广州汉邮通信有限公司"	"CN201821531355.3"	"2019.07.09"	"一种新能源绿化浇水系统"
"青岛聚好联科技有限公司"	"CN201910234196.3"	"2019.07.12"	"一种数据传输方法、服务器及数据传输装置"
"廊坊华昌物联网科技有限公司"	"CN201910369880.2"	"2019.07.12"	"一种抗震减灾监测控制系统"
"狄耐克鹰慧物联网科技(上海)有限公司"	"CN201821803531.4"	"2019.07.12"	"一种智能电梯控制系统"
"南京欧泰物联网科技有限公司"	"CN201821969356.6"	"2019.07.12"	"一种智能全球运输监控装置"
"南京欧泰物联网科技有限公司"	"CN201821998538.6"	"2019.07.12"	"一种干式变压器温度监控装置"
"南京欧泰物联网科技有限公司"	"CN201821981215.6"	"2019.07.12"	"一种SF6-O2检测用的报警装置"
"西安科诺维智能交通研究院有限公司"	"CN201910262133.9"	"2019.07.12"	"一种自组网可组合定制防撞动能的防撞桶"
"江苏米特物联网科技有限公司"	"CN201822239929.6"	"2019.07.16"	"一种宽带HPLC通信单元抗衰减性能测试系统"
"江苏米特物联网科技有限公司"	"CN201822239929.6"	"2019.07.16"	"一种宽带HPLC通信单元抗衰减性能测试系统"
"江苏米特物联网科技有限公司"	"CN201822239912.0"	"2019.07.16"	"一种宽带HPLC通信模块抗衰减性能测试系统"
"江苏米特物联网科技有限公司"	"CN201822239912.0"	"2019.07.16"	"一种宽带HPLC通信模块抗衰减性能测试系统"
"中移物联网有限公司"	"CN201711048852.8"	"2019.07.16"	"物联网数据的查询方法、装置、物联网服务器和存储介质"
"中移物联网有限公司"	"CN201711048852.8"	"2019.07.16"	"物联网数据的查询方法、装置、物联网服务器和存储介质"
"中移物联网有限公司"	"CN201711048852.8"	"2019.07.16"	"物联网数据的查询方法、装置、物联网服务器和存储介质"
"江苏北斗天汇物联网科技有限公司"	"CN201821788042.6"	"2019.07.19"	"一种无人值守的北斗定位及数据传输系统"
"河南高通物联网有限公司"	"CN201910197334.5"	"2019.07.19"	"一种物联网信息安全保护方法"
"河南高通物联网有限公司"	"CN201910197334.5"	"2019.07.19"	"一种物联网信息安全保护方法"
"中物合集团有限公司"	"CN201920084057.2"	"2019.07.19"	"一种物联网应用模组以及连接结构"
"安徽本立物联网技术有限公司"	"CN201920028656.2"	"2019.07.19"	"一种市政用防水型液晶拼接屏"
"无锡正则品冠物联网技术有限公司"	"CN201910293579.8"	"2019.07.23"	"一种文件押品存放设备及方法"
"江苏恒宝智能系统技术有限公司"	"CN201910399294.2"	"2019.07.26"	"一种基于物联网的设备认证方法和装置"
"廊坊华昌物联网科技有限公司"	"CN201910369912.9"	"2019.07.26"	"一种厂房内喷淋式的环保除尘装置"
"东莞市骁卫物联科技有限公司"	"CN201810514802.2"	"2019.07.30"	"一种物联智能车锁系统及其使用方法"
"东莞中科云控物联科技有限公司"	"CN201910454951.9"	"2019.07.30"	"一种温湿度有源电子标签实时采集装置"
"江西蓑衣佬农农业开发有限公司"	"CN201821855277.2"	"2019.07.30"	"一种基于NB-IOT物联网智能共享碾米机"
"江西蓑衣佬农农业开发有限公司"	"CN201821856241.6"	"2019.07.30"	"一种基于NB-IOT物联网共享现磨鲜米机"
"中移物联网有限公司"	"CN201821817077.8"	"2019.07.30"	"一种检测仪和检测系统"
"中移物联网有限公司"	"CN201821817077.8"	"2019.07.30"	"一种检测仪和检测系统"
"中移物联网有限公司"	"CN201821817077.8"	"2019.07.30"	"一种检测仪和检测系统"
"中移物联网有限公司"	"CN201830492995.7"	"2019.08.02"	"路由器"
"中移物联网有限公司"	"CN201830492995.7"	"2019.08.02"	"路由器"
"中移物联网有限公司"	"CN201830492995.7"	"2019.08.02"	"路由器"
"中移物联网有限公司"	"CN201810078966.5"	"2019.08.02"	"一种监测方法及终端"
"中移物联网有限公司"	"CN201810078966.5"	"2019.08.02"	"一种监测方法及终端"
"中移物联网有限公司"	"CN201810078966.5"	"2019.08.02"	"一种监测方法及终端"
"福建永洪物联网科技有限公司"	"CN201910366263.7"	"2019.08.02"	"一种RFID标签在包装箱外侧固定位置的选择方法"
"中移物联网有限公司"	"CN201830494837.5"	"2019.08.02"	"智能音箱"
"中移物联网有限公司"	"CN201830494837.5"	"2019.08.02"	"智能音箱"
"中移物联网有限公司"	"CN201830494837.5"	"2019.08.02"	"智能音箱"
"四川九洲电器集团有限责任公司"	"CN201910195728.7"	"2019.08.09"	"一种大数据可视化处理方法以及可读存储介质"
"安徽省智慧产业研究院股份有限公司"	"CN201910382464.6"	"2019.08.09"	"一种兼具无线信号收发功能的大数据存储器"
"河南睿光新能源科技有限公司"	"CN201920074502.7"	"2019.08.09"	"一种新型的物联网智慧路灯用灯壳"
"安徽本立物联网技术有限公司"	"CN201920060653.7"	"2019.08.09"	"一种具有人流计量的人脸识别智能监控装置"
"上海物联网有限公司"	"CN201910441142.4"	"2019.08.13"	"一种基于UWB技术的室内跨区域无缝定位系统"
"安徽省红云迅联科技有限公司"	"CN201822230315.1"	"2019.08.13"	"一种用于城市消防物联网网关的远程智能电源控制电路"
