"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201821308908.9"	"2019.03.19"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201821326092.2"	"2019.03.19"
"苏州林华医疗器械股份有限公司"	"T000275939"	"CN201811484994.3"	"2019.03.19"
"常州星宇车灯股份有限公司"	"T000034343"	"CN201821125732.3"	"2019.03.19"
"鲁西化工集团股份有限公司"	"01000830"	"CN201820268860.7"	"2019.03.19"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201811532667.0"	"2019.03.19"
"上海三友医疗器械股份有限公司"	"T001883465"	"CN201811044794.6"	"2019.03.19"
"上海电气集团股份有限公司"	"03131395"	"CN201811418345.3"	"2019.03.19"
"无锡祥生医疗科技股份有限公司"	"Q0012E27C6"	"CN201811505385.1"	"2019.03.19"
"无锡祥生医疗科技股份有限公司"	"Q0012E27C6"	"CN201811505546.7"	"2019.03.19"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830638175.4"	"2019.03.19"
"武汉理工光科股份有限公司"	"T000110802"	"CN201811555826.9"	"2019.03.22"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201821093734.9"	"2019.03.22"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830575918.8"	"2019.03.22"
"鲁西化工集团股份有限公司"	"01000830"	"CN201820977232.6"	"2019.03.22"
"航天信息股份有限公司"	"03130421"	"CN201811278053.4"	"2019.03.22"
"湖南国科微电子股份有限公司"	"T000367272"	"CN201811364545.5"	"2019.03.22"
"深圳友讯达科技股份有限公司"	"T000275768"	"CN201811377386.2"	"2019.03.22"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201710827970.2"	"2019.03.22"
"紫光股份有限公司"	"01000938"	"CN201821255757.5"	"2019.03.22"
"四川长虹电器股份有限公司"	"02600839"	"CN201811406805.0"	"2019.03.22"
"上海三友医疗器械股份有限公司"	"T001883465"	"CN201721255595.0"	"2019.03.22"
"鲁泰纺织股份有限公司"	"01002726"	"CN201910004712.3"	"2019.03.22"
"浙江伏尔特医疗器械股份有限公司"	"T000291823"	"CN201811644135.6"	"2019.03.22"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830542043.1"	"2019.03.26"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201820741657.7"	"2019.03.26"
"京东方科技集团股份有限公司"	"01002725"	"CN201811494714.7"	"2019.03.26"
"杭州鸿泉物联网技术股份有限公司"	"Q003E8690A"	"CN201811280480.6"	"2019.03.26"
"河南汇博医疗股份有限公司"	"T000392745"	"CN201821305553.8"	"2019.03.26"
"珠海格力电器股份有限公司"	"01000651"	"CN201811562674.5"	"2019.03.26"
"惠州市德赛西威汽车电子股份有限公司"	"T000374761"	"CN201811259146.2"	"2019.03.26"
"四川长虹电器股份有限公司"	"02600839"	"CN201811397077.1"	"2019.03.26"
"安徽江淮汽车集团股份有限公司"	"03130025"	"CN201811332433.1"	"2019.03.26"
"杭州鸿泉物联网技术股份有限公司"	"Q003E8690A"	"CN201811278921.9"	"2019.03.26"
"安徽江淮汽车集团股份有限公司"	"03130025"	"CN201811333904.0"	"2019.03.29"
"青岛海尔生物医疗股份有限公司"	"T004898399"	"CN201830546252.3"	"2019.03.29"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201811551100.8"	"2019.03.29"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201910057154.7"	"2019.03.29"
"珠海格力电器股份有限公司"	"01000651"	"CN201811505165.9"	"2019.03.29"
"航天信息股份有限公司"	"03130421"	"CN201811320741.2"	"2019.03.29"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201821451487.5"	"2019.03.29"
"东软集团股份有限公司"	"02600718"	"CN201811308408.X"	"2019.03.29"
"深圳市富满电子集团股份有限公司"	"T000290622"	"CN201821161936.2"	"2019.03.29"
"博雅生物制药集团股份有限公司"	"T000052177"	"CN201820927275.3"	"2019.03.29"
"金卡智能集团股份有限公司"	"T000058629"	"CN201820663320.9"	"2019.03.29"
"金卡智能集团股份有限公司"	"T000058629"	"CN201820665685.5"	"2019.03.29"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830541422.9"	"2019.03.29"
"福建坤彩材料科技股份有限公司"	"T000231133"	"CN201811465420.1"	"2019.03.29"
"新开普电子股份有限公司"	"T000048265"	"CN201910019186.8"	"2019.03.29"
"上海新时达电气股份有限公司"	"T000028130"	"CN201811558353.8"	"2019.04.23"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830692757.0"	"2019.04.23"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910130719.X"	"2019.04.23"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201910150696.9"	"2019.04.23"
"新开普电子股份有限公司"	"T000048265"	"CN201821343669.0"	"2019.04.23"
"杭州长川科技股份有限公司"	"T000279353"	"CN201811443089.3"	"2019.04.23"
"兴业皮革科技股份有限公司"	"T000056463"	"CN201811383296.4"	"2019.04.23"
"中国石油化工股份有限公司"	"03130019"	"CN201710953078.9"	"2019.04.23"
"苏州林华医疗器械股份有限公司"	"T000275939"	"CN201910034868.6"	"2019.04.23"
"金卡智能集团股份有限公司"	"T000058629"	"CN201811301601.0"	"2019.04.23"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910130703.9"	"2019.04.26"
"摩登大道时尚集团股份有限公司"	"T000055766"	"CN201811580418.9"	"2019.04.26"
"万向钱潮股份有限公司"	"01000559"	"CN201910010667.2"	"2019.04.26"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830719822.4"	"2019.04.26"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201910049902.7"	"2019.04.26"
"金卡智能集团股份有限公司"	"T000058629"	"CN201811570461.7"	"2019.04.26"
"远光软件股份有限公司"	"03131965"	"CN201910081688.3"	"2019.04.26"
"中兴通讯股份有限公司"	"01000063"	"CN201710973124.1"	"2019.04.26"
"广州万孚生物技术股份有限公司"	"T000117220"	"CN201821381674.0"	"2019.04.26"
"天水华天科技股份有限公司"	"03134173"	"CN201811616033.3"	"2019.04.26"
"恒宝股份有限公司"	"03132338"	"CN201811594283.1"	"2019.04.26"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830683853.9"	"2019.04.26"
"内蒙古第一机械集团股份有限公司"	"03130719"	"CN201811503837.2"	"2019.04.26"
"四川长虹电器股份有限公司"	"02600839"	"CN201910032422.X"	"2019.04.26"
"天津中新科炬生物制药股份有限公司"	"00082973"	"CN201821331656.1"	"2019.04.30"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830716401.6"	"2019.04.30"
"西安标准工业股份有限公司"	"02600302"	"CN201811611008.6"	"2019.04.30"
"北京慧辰资道资讯股份有限公司"	"T000243647"	"CN201910154621.8"	"2019.04.30"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201820644138.9"	"2019.04.30"
"湖南艾华集团股份有限公司"	"T000058715"	"CN201811544753.3"	"2019.04.30"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201910118096.4"	"2019.04.30"
"上海起帆电缆股份有限公司"	"T001886010"	"CN201910067264.1"	"2019.05.03"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201811542604.3"	"2019.05.03"
"万向钱潮股份有限公司"	"01000559"	"CN201910010668.7"	"2019.05.03"
"通富微电子股份有限公司"	"03133876"	"CN201811459466.2"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201821779380.3"	"2019.04.30"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201820153690.8"	"2019.05.03"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201820044700.4"	"2019.05.03"
"中国石油化工股份有限公司"	"03130019"	"CN201711010818.1"	"2019.05.03"
"中国石油化工股份有限公司"	"03130019"	"CN201711010879.8"	"2019.05.03"
"江苏诺泰澳赛诺生物制药股份有限公司"	"T000276344"	"CN201910184738.0"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830648401.7"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930007050.6"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930007444.1"	"2019.05.03"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201811548906.1"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930004571.6"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930004610.2"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930004632.9"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930004911.5"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930004923.8"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930006907.2"	"2019.05.03"
"浪潮软件股份有限公司"	"02600756"	"CN201811532180.2"	"2019.05.03"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830692756.6"	"2019.05.03"
"山西永东化工股份有限公司"	"T000056358"	"CN201910144610.1"	"2019.05.07"
"京东方科技集团股份有限公司"	"01002725"	"CN201910003413.8"	"2019.05.07"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201720988514.1"	"2019.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821425851.0"	"2019.05.07"
"四川长虹电器股份有限公司"	"02600839"	"CN201821771641.7"	"2019.05.07"
"京东方科技集团股份有限公司"	"01002725"	"CN201910204854.4"	"2019.05.07"
"博通集成电路(上海)股份有限公司"	"T002972287"	"CN201711057029.3"	"2019.05.07"
"浙江捷昌线性驱动科技股份有限公司"	"T000155452"	"CN201820669162.8"	"2019.05.07"
"无锡佳健医疗器械股份有限公司"	"T000274881"	"CN201821018987.X"	"2019.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821826476.0"	"2019.05.07"
"济南百博生物技术股份有限公司"	"T000148735"	"CN201821213403.4"	"2019.05.07"
"恒宝股份有限公司"	"03132338"	"CN201821810560.3"	"2019.05.07"
"宁波容百新能源科技股份有限公司"	"T004895074"	"CN201811454811.3"	"2019.05.07"
"博通集成电路(上海)股份有限公司"	"T002972287"	"CN201711023116.7"	"2019.05.07"
"东软集团股份有限公司"	"02600718"	"CN201811468590.5"	"2019.05.10"
"西部超导材料科技股份有限公司"	"T000027183"	"CN201811557954.7"	"2019.05.10"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201721895711.5"	"2019.05.10"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830716370.4"	"2019.05.10"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830716459.0"	"2019.05.10"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201830719931.6"	"2019.05.10"
"中国石油化工股份有限公司"	"03130019"	"CN201910064090.3"	"2019.05.10"
"湖南艾华集团股份有限公司"	"T000058715"	"CN201811543233.0"	"2019.05.10"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201910181553.4"	"2019.05.10"
"南威软件股份有限公司"	"T000061184"	"CN201910010085.4"	"2019.05.10"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201821102339.2"	"2019.05.10"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930006836.6"	"2019.05.10"
"北京天智航医疗科技股份有限公司"	"T000229632"	"CN201811479877.8"	"2019.05.10"
"上海建工集团股份有限公司"	"02600170"	"CN201811639377.6"	"2019.05.10"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910050759.3"	"2019.05.10"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910050755.5"	"2019.05.10"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910050776.7"	"2019.05.10"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201820451085.9"	"2019.05.10"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930020373.9"	"2019.05.14"
"浙江大华技术股份有限公司"	"03134713"	"CN201811476117.1"	"2019.05.14"
"京东方科技集团股份有限公司"	"01002725"	"CN201910002373.5"	"2019.05.14"
"中兴通讯股份有限公司"	"01000063"	"CN201711065618.6"	"2019.05.14"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201930007166.X"	"2019.05.14"
"湖南艾华集团股份有限公司"	"T000058715"	"CN201811543260.8"	"2019.05.14"
"杭州鸿泉物联网技术股份有限公司"	"Q003E8690A"	"CN201821599793.3"	"2019.05.14"
"杭州鸿泉物联网技术股份有限公司"	"Q003E8690A"	"CN201821785906.9"	"2019.05.14"
"深圳市信维通信股份有限公司"	"T000028909"	"CN201821923113.9"	"2019.05.14"
"浙江南都电源动力股份有限公司"	"T000026830"	"CN201811637661.X"	"2019.05.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821496231.6"	"2019.05.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821496232.0"	"2019.05.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821496662.2"	"2019.05.14"
"四川长虹电器股份有限公司"	"02600839"	"CN201910038145.3"	"2019.05.14"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711098246.7"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711099247.3"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711100113.9"	"2019.05.17"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN201721787706.2"	"2019.05.17"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201720988316.5"	"2019.05.17"
"舒泰神(北京)生物制药股份有限公司"	"T000035719"	"CN201811342937.1"	"2019.05.17"
"江苏诺泰澳赛诺生物制药股份有限公司"	"T000276344"	"CN201910181964.3"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711099240.1"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711099253.9"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711100115.8"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711100118.1"	"2019.05.17"
"京东方科技集团股份有限公司"	"01002725"	"CN201910080169.5"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711098261.1"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711098297.X"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711099255.8"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711099262.8"	"2019.05.17"
"三维通信股份有限公司"	"03133283"	"CN201910081776.3"	"2019.05.17"
"上海剑桥科技股份有限公司"	"T000374765"	"CN201821512939.6"	"2019.05.17"
"中国石油化工股份有限公司"	"03130019"	"CN201711094485.5"	"2019.05.17"
"深圳市广和通无线股份有限公司"	"T000242170"	"CN201811570113.X"	"2019.05.17"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910120871.X"	"2019.05.17"
"成都苑东生物制药股份有限公司"	"T000285546"	"CN201910111296.7"	"2019.05.17"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201711099249.2"	"2019.05.17"
"四川长虹电器股份有限公司"	"02600839"	"CN201910020047.7"	"2019.05.17"
"西部超导材料科技股份有限公司"	"T000027183"	"CN201811549553.7"	"2019.05.17"
"安徽安科生物工程(集团)股份有限公司"	"T000025734"	"CN201910084998.0"	"2019.05.17"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910130356.X"	"2019.05.21"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201821901455.0"	"2019.05.21"
"京东方科技集团股份有限公司"	"01002725"	"CN201780000436.2"	"2019.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821354049.7"	"2019.05.21"
"广州视源电子科技股份有限公司"	"T000163343"	"CN201910243973.0"	"2019.05.21"
"杭州长川科技股份有限公司"	"T000279353"	"CN201811648898.8"	"2019.05.21"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201930002401.4"	"2019.05.21"
"无锡佳健医疗器械股份有限公司"	"T000274881"	"CN201820998519.7"	"2019.05.21"
"杰克缝纫机股份有限公司"	"T000208969"	"CN201910063182.X"	"2019.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201721899362.4"	"2019.05.21"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201821813644.2"	"2019.05.21"
"烽火通信科技股份有限公司"	"03130024"	"CN201910160465.6"	"2019.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201830693140.0"	"2019.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821342935.8"	"2019.05.21"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201910111748.1"	"2019.05.21"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201820106144.9"	"2019.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201820924851.9"	"2019.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201821359568.2"	"2019.05.21"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201820872703.7"	"2019.05.21"
"京东方科技集团股份有限公司"	"01002725"	"CN201821073196.7"	"2019.05.24"
"山东东宏管业股份有限公司"	"T000242229"	"CN201910083004.3"	"2019.05.24"
"青岛特锐德电气股份有限公司"	"T000025727"	"CN201910042659.6"	"2019.05.24"
"新疆交通建设集团股份有限公司"	"T000117702"	"CN201910035460.0"	"2019.05.24"
"航天信息股份有限公司"	"03130421"	"CN201811605362.8"	"2019.05.24"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201830671011.1"	"2019.05.24"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910130343.2"	"2019.05.24"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201910130376.7"	"2019.05.24"
"中国石油天然气股份有限公司"	"03134153"	"CN201711144366.6"	"2019.05.24"
